iter	Logloss
465	0.0103349337
466	0.01031417103
467	0.01025738511
468	0.01022695588
469	0.01018952259
470	0.01016985524
471	0.01013272604
472	0.01009974507
473	0.01006259839
474	0.0100562382
475	0.01000064319
476	0.009947135221
477	0.009925917125
478	0.009907814451
479	0.00986667546
480	0.009858704084
481	0.009814812658
482	0.009786394601
483	0.009752942186
484	0.009690179549
485	0.009675063543
486	0.009633424773
487	0.00955478157
488	0.009495117766
489	0.009489220431
490	0.009479282405
491	0.009431651438
492	0.009426480926
493	0.009402373494
494	0.009362422346
495	0.009331609706
496	0.009323140335
497	0.009282572637
498	0.00924968473
499	0.009204075579
500	0.009166750379
501	0.009147247632
502	0.009137558489
503	0.009108089842
504	0.009086935493
505	0.009086929437
506	0.009084588387
507	0.009052489993
508	0.00897071322
509	0.008913791038
510	0.008888754193
511	0.008872802571
512	0.008857714429
513	0.008838063015
514	0.008825025199
515	0.008803221735
516	0.008787453837
517	0.008773064269
518	0.008751585366
519	0.008743359651
520	0.008733711018
521	0.008723532303
522	0.008712403798
523	0.00869430038
524	0.008663047444
525	0.008609650255
526	0.008560032191
527	0.008504796506
528	0.008493431202
529	0.008466688286
530	0.00845922092
531	0.008421730333
532	0.00841142596
533	0.008403083208
534	0.008367099696
535	0.00836708842
536	0.008342595697
537	0.008293591791
538	0.008256545107
539	0.00822553144
540	0.008218629335
541	0.008179772929
542	0.008145523686
543	0.008133551933
544	0.008131173773
545	0.008127402864
546	0.00812031573
547	0.008105462102
548	0.008100232883
549	0.008090006534
550	0.008089965899
551	0.008087662522
552	0.008040241431
553	0.008007199624
554	0.007949841751
555	0.007933778897
556	0.007903166708
557	0.007853805679
558	0.007844075492
559	0.007844057311
560	0.00781163609
561	0.007809776299
562	0.007809640849
563	0.007761260546
564	0.007755256931
565	0.00771213689
566	0.007670009666
567	0.007670008387
568	0.007639505795
569	0.007623599872
570	0.007589174627
571	0.007568154933
572	0.00756194965
573	0.0075433001
574	0.007537601247
575	0.007532778855
576	0.007531806437
577	0.00748807456
578	0.00748522702
579	0.0074533307
580	0.00742557442
581	0.007425573192
582	0.007419149272
583	0.007407768415
584	0.007384725676
585	0.007384719796
586	0.007384700984
587	0.00735445432
588	0.007350817149
589	0.007344012212
590	0.00734400126
591	0.007330367881
592	0.007314959055
593	0.007278093447
594	0.007278095306
595	0.007252388391
596	0.007242369509
597	0.007200890712
598	0.007200890081
599	0.007180264798
600	0.007167539915
601	0.007146005983
602	0.00714597216
603	0.007133243322
604	0.007104053633
605	0.007098071927
606	0.007098053048
607	0.007072355375
608	0.007072289282
609	0.007059907844
610	0.007059866932
611	0.007051252237
612	0.007043260801
613	0.007004251446
614	0.006988321076
615	0.006954716851
616	0.006940726466
617	0.006918768739
618	0.006908664453
619	0.006868894879
620	0.006867056031
621	0.006857185201
622	0.00684910629
623	0.006833240922
624	0.006818021917
625	0.006779630879
626	0.006756384562
627	0.006719622567
628	0.006693554941
629	0.00668983181
630	0.006680482435
631	0.006680453907
632	0.006680455197
633	0.006669618046
634	0.006664857374
635	0.006645708651
636	0.006642095824
637	0.006621716932
638	0.006614211196
639	0.006592189089
640	0.00658644185
641	0.006552778052
642	0.006540217552
643	0.006539740687
644	0.006537474027
645	0.00653746772
646	0.006519149843
647	0.006519148114
648	0.006518292155
649	0.006500585361
650	0.006489074034
651	0.006486119268
652	0.00648116327
653	0.00648115917
654	0.006481137442
655	0.006481133979
656	0.006481134355
657	0.006481119121
658	0.006464055605
659	0.006445885708
660	0.006438514633
661	0.006438514633
662	0.006436960565
663	0.006429649495
664	0.006399691112
665	0.006388906519
666	0.006388906093
667	0.006365040514
668	0.006344135746
669	0.006316757858
670	0.006316762989
671	0.006298627591
672	0.006298612147
673	0.006264320636
674	0.006257731101
675	0.00625115161
676	0.006224242214
677	0.006212901178
678	0.006212899319
679	0.006168411184
680	0.006156477685
681	0.006148691646
682	0.006148684447
683	0.006125192837
684	0.006097188149
685	0.006069457207
686	0.006061573736
687	0.006052703822
688	0.006052677419
689	0.00604873444
690	0.006039216232
691	0.006039216232
692	0.00603825134
693	0.006038246461
694	0.006038243197
695	0.006038235333
696	0.006037960721
697	0.006037951259
698	0.006037954261
699	0.006033350809
700	0.006033239737
701	0.006033220886
702	0.006024190834
703	0.005985290461
704	0.005971403079
705	0.005960372224
706	0.005919271284
707	0.005889498038
708	0.00588486941
709	0.005860952338
710	0.005847164972
711	0.005845524809
712	0.005845521227
713	0.005845511981
714	0.005845505703
715	0.005830878938
716	0.005830836903
717	0.005830827947
718	0.005813824996
719	0.005804577243
720	0.005804568987
721	0.005790499617
722	0.005768685396
723	0.005742690548
724	0.005725725121
725	0.005725710466
726	0.005720665265
727	0.005712697408
728	0.005712689293
729	0.005688946149
730	0.005671142114
731	0.005657094147
732	0.005657085674
733	0.005647031489
734	0.00564698962
735	0.005638460233
736	0.005638444231
737	0.005638454296
738	0.00563843602
739	0.00563844774
740	0.005637350757
741	0.00563123747
742	0.005631237578
743	0.005616961157
744	0.005609485845
745	0.00560947329
746	0.00560947329
747	0.005609477197
748	0.005609476252
749	0.005609462946
750	0.005609477872
751	0.005609446431
752	0.005609440649
753	0.005609437396
754	0.005609441644
755	0.005609434445
756	0.00560942388
757	0.005609417773
758	0.005609399866
759	0.005609394095
760	0.005609396937
761	0.005596221077
762	0.005596214588
763	0.00557995316
764	0.005562877759
765	0.005562875877
766	0.005562875973
767	0.005562875552
768	0.005550344381
769	0.005525113356
770	0.00552509761
771	0.005525105526
772	0.00552509135
773	0.005499471365
774	0.005499445794
775	0.005499445794
776	0.005499426176
777	0.005499413739
778	0.005492452995
779	0.005492452995
780	0.005492452995
781	0.005491428696
782	0.005488241128
783	0.005488238842
784	0.005488227367
785	0.005482705751
786	0.005482704932
787	0.005482704932
788	0.005466175095
789	0.005457131007
790	0.005456153517
791	0.005441535731
792	0.005441525865
793	0.005420520807
794	0.005420513693
795	0.005403452211
796	0.005399001856
797	0.00539792804
798	0.00539792804
799	0.005392776953
800	0.005392770788
801	0.005392764157
802	0.005392753586
803	0.005392751436
804	0.005392751339
805	0.005376457402
806	0.005376447284
807	0.005376452402
808	0.005376443258
809	0.005357527823
810	0.005357526049
811	0.005357498288
812	0.005357501376
813	0.005342813071
814	0.005342813315
815	0.005331223139
816	0.005331219164
817	0.005331208195
818	0.005331215445
819	0.00533120861
820	0.005315302789
821	0.005315289511
822	0.005315294265
823	0.005315290751
824	0.00531527973
825	0.005302617953
826	0.005302607047
827	0.005302598552
828	0.005302595038
829	0.005285451514
830	0.005285446567
831	0.005267558448
832	0.005267550055
833	0.005267548003
834	0.005267540297
835	0.005257307716
836	0.005257293761
837	0.005257293869
838	0.00523883057
839	0.005238829325
840	0.005238836319
841	0.005238825163
842	0.005238825163
843	0.005238828643
844	0.005238829683
845	0.005238821637
846	0.005232426971
847	0.00523242828
848	0.005232416741
849	0.005232410463
850	0.005232394955
851	0.005232396252
852	0.005232394767
853	0.005232376463
854	0.005232382536
855	0.005232384344
856	0.005232371703
857	0.005204263607
858	0.005204264119
859	0.005204261458
860	0.005204251865
861	0.005204249767
862	0.005204247532
863	0.005204246633
864	0.005204236705
865	0.00520424192
866	0.005204230666
867	0.00520423339
868	0.005204227117
869	0.005204226618
870	0.005204226276
871	0.005204217303
872	0.005204217144
873	0.005204207028
874	0.005204207642
875	0.005204199079
876	0.00520300941
877	0.00520299885
878	0.005202997054
879	0.005202984976
880	0.005202989314
881	0.005202989314
882	0.005202976178
883	0.005184652882
884	0.005184619265
885	0.005184605709
886	0.005184605709
887	0.005184591151
888	0.005184585675
889	0.005184585675
890	0.005184570356
891	0.005184559119
892	0.005184547286
893	0.005184528856
894	0.005184518616
895	0.005184518616
896	0.005184518616
897	0.005171144838
898	0.005171144838
899	0.005171144838
900	0.005171144838
901	0.005171144838
902	0.005171144838
903	0.005171144838
904	0.00516145424
905	0.005161452568
906	0.005161445016
907	0.005161437543
908	0.005161432477
909	0.005161423742
910	0.005153134141
911	0.00515313712
912	0.005153134322
913	0.005153131604
914	0.005153115091
915	0.005153114499
916	0.005153107232
917	0.005153099487
918	0.005153085442
919	0.005153094472
920	0.005153077299
921	0.005153078447
922	0.005153078447
923	0.005153078447
924	0.005153078447
925	0.005153078447
926	0.005153078447
927	0.005153078447
928	0.005153078447
929	0.005153078447
930	0.005153078447
931	0.005153078447
932	0.005153078447
933	0.005153078447
934	0.005153078447
935	0.005153078447
936	0.005153071396
937	0.005153071396
938	0.005153071396
939	0.005153071396
940	0.005153071396
941	0.005153071396
942	0.005151914923
943	0.005151900069
944	0.005151897681
945	0.005151900331
946	0.00515188914
947	0.005151884534
948	0.005151888116
949	0.005151875527
950	0.005151870056
951	0.00515187009
952	0.005150767329
953	0.005150763713
954	0.005150754888
955	0.005150742367
956	0.005150745582
957	0.005150735016
958	0.005150730751
959	0.005150724371
960	0.005150715546
961	0.005150721005
962	0.005150711248
963	0.005150705867
964	0.005150717672
965	0.0051507015
966	0.005150686113
967	0.005150681302
968	0.00515068004
969	0.005150670248
970	0.005150657943
971	0.00515066562
972	0.005150656339
973	0.005150660149
974	0.005141360544
975	0.005141359594
976	0.005141338965
977	0.005141330326
978	0.00514133674
979	0.005141321046
980	0.005141321899
981	0.005141327551
982	0.005141324787
983	0.005141330297
984	0.005141322433
985	0.005141311532
986	0.005141317537
987	0.005131996479
988	0.005131996479
989	0.005131996479
990	0.005131996479
991	0.005131996479
992	0.005131996479
993	0.005131996479
994	0.005131996479
995	0.005131996479
996	0.005131996479
997	0.005131996479
998	0.005131996479
999	0.005131996479
